YEAR,QUARTER,CATEGORY_TYPE,CATEGORY_NAME,AMOUNT_AT_CURRENT,PERCENT_SHARE_AT_CURRENT,AMOUNT_AT_CONSTANT,GROWTH_RATE_AT_CONSTANT,DATE_SUBMITTED,TIME_SUBMITTED
2017,Q3,sevices,"Professional, Administration & Support Services","33,977.00",1.6,"24,908.00",2.1,27/01/2020,3:03 PM
2017,Q3,sevices,Real estate,"143,819.00",6.9,"96,930.00",6.1,27/01/2020,3:03 PM
2017,Q3,sevices,Education,"82,117.00",3.9,"78,071.00",4.7,27/01/2020,3:03 PM
2017,Q3,sevices,Health,"31,966.00",1.5,"20,368.00",4.5,27/01/2020,3:03 PM
2017,Q3,sevices,Other services,"23,452.00",1.1,"14,387.00",4.6,27/01/2020,3:03 PM
2017,Q3,sevices,FISIM,"-50,240.00",-2.4,"-26,766.00",-2.5,27/01/2020,3:03 PM
2017,Q3,,All industries at basic prices,"1,899,272.00",91.1,"966,632.00",4.4,27/01/2020,3:03 PM
2017,Q3,,Taxes on products,"184,793.00",8.9,"133,176.00",4.8,27/01/2020,3:03 PM
2017,Q3,,GDP at market prices,"2,084,065.00",100,"1,099,807.00",4.4,27/01/2020,3:03 PM
2017,Q3,,GDP (seasonally adjusted),"2,099,899.00",,"1,131,278.00",1.2,27/01/2020,3:03 PM
2017,Q4,Agriculture,Agriculture,"494,058.00",26.3,"189,036.00",-1.3,27/01/2020,3:03 PM
2017,Q4,Industry,Mining & Quarrying,"15,760.00",0.8,"12,222.00",3.6,27/01/2020,3:03 PM
2017,Q4,Industry,Manufacturing,"150,573.00",8,"105,255.00",0.1,27/01/2020,3:03 PM
2017,Q4,Industry,Electricity & water supply,"48,159.00",2.6,"27,338.00",5.4,27/01/2020,3:03 PM
2017,Q4,Industry,Construction,"130,749.00",7,"69,654.00",11.2,27/01/2020,3:03 PM
2017,Q4,sevices,"Wholesale & Retail Trade

","150,890.00",8,"86,906.00",7.5,27/01/2020,3:03 PM
2017,Q4,sevices,Accommodation & restaurant,"15,395.00",0.8,"16,614.00",8.9,27/01/2020,3:03 PM
2017,Q4,sevices,Transport & Storage,"173,094.00",9.2,"86,934.00",9,27/01/2020,3:03 PM
2017,Q4,sevices,Information & Communication,"32,762.00",1.7,"59,179.00",9.4,27/01/2020,3:03 PM
2017,Q4,sevices,Financial & Insurance,"137,733.00",7.3,"68,952.00",1.4,27/01/2020,3:03 PM
2017,Q4,sevices,Public administration,"75,984.00",4,"44,150.00",8.8,27/01/2020,3:03 PM
2017,Q4,sevices,"Professional, Administration & Support Services","36,847.00",2,"26,823.00",4.3,27/01/2020,3:03 PM
2017,Q4,sevices,Real estate,"148,636.00",7.9,"98,044.00",5.6,27/01/2020,3:03 PM
2017,Q4,sevices,Education,"83,563.00",4.4,"78,223.00",5.9,27/01/2020,3:03 PM
2017,Q4,sevices,Health,"32,750.00",1.7,"20,850.00",4,27/01/2020,3:03 PM
2017,Q4,sevices,Other services,"23,777.00",1.3,"14,349.00",4.7,27/01/2020,3:03 PM
2017,Q4,sevices,FISIM,"-47,713.00",-2.5,"-25,333.00",-7.9,27/01/2020,3:03 PM
2017,Q4,,All industries at basic prices,"1,703,018.00",90.7,"979,195.00",4.8,27/01/2020,3:03 PM
2017,Q4,,Taxes on products,"175,018.00",9.3,"141,142.00",7.4,27/01/2020,3:03 PM
2017,Q4,,GDP at market prices,"1,878,036.00",100,"1,120,337.00",5.1,27/01/2020,3:03 PM
2017,Q4,,GDP (seasonally adjusted),"2,065,207.00",,"1,152,360.00",1.8,27/01/2020,3:03 PM
2018,Q1,Agriculture,Agriculture,"870,247.00",38.9,"319,772.00",6.7,27/01/2020,3:03 PM
2018,Q1,Industry,Mining & Quarrying,"16,906.00",0.8,"12,976.00",3.1,27/01/2020,3:03 PM
2018,Q1,Industry,Manufacturing,"180,074.00",8,"118,014.00",3.2,27/01/2020,3:03 PM
2018,Q1,Industry,Electricity & water supply,"49,044.00",2.2,"30,450.00",6.1,27/01/2020,3:03 PM
2018,Q1,Industry,Construction,"100,725.00",4.5,"60,797.00",6.7,27/01/2020,3:03 PM
2018,Q1,sevices,"Wholesale & Retail Trade

","147,886.00",6.6,"82,444.00",5.6,27/01/2020,3:03 PM
2018,Q1,sevices,Accommodation & restaurant,"17,404.00",0.8,"18,042.00",13.3,27/01/2020,3:03 PM
2018,Q1,sevices,Transport & Storage,"145,746.00",6.5,"74,614.00",6.5,27/01/2020,3:03 PM
2018,Q1,sevices,Information & Communication,"29,160.00",1.3,"51,772.00",13.2,27/01/2020,3:03 PM
2018,Q1,sevices,Financial & Insurance,"150,763.00",6.7,"71,065.00",4,27/01/2020,3:03 PM
2018,Q1,sevices,Public administration,"66,027.00",2.9,"42,986.00",5.5,27/01/2020,3:03 PM
2018,Q1,sevices,"Professional, Administration & Support Services","34,958.00",1.6,"24,926.00",6.2,27/01/2020,3:03 PM
2018,Q1,sevices,Real estate,"152,262.00",6.8,"99,158.00",5.2,27/01/2020,3:03 PM
2018,Q1,sevices,Education,"95,378.00",4.3,"81,682.00",5.3,27/01/2020,3:03 PM
2018,Q1,sevices,Health,"29,605.00",1.3,"18,409.00",4.1,27/01/2020,3:03 PM
2018,Q1,sevices,Other services,"24,707.00",1.1,"14,628.00",3.6,27/01/2020,3:03 PM
2018,Q1,sevices,FISIM,"-46,070.00",-2.1,"-26,582.00",-3.1,27/01/2020,3:03 PM
2018,Q1,,All industries at basic prices,"2,064,822.00",92.2,"1,095,154.00",6.2,27/01/2020,3:03 PM
2018,Q1,,Taxes on products,"173,569.00",7.8,"125,192.00",6.1,27/01/2020,3:03 PM
2018,Q1,,GDP at market prices,"2,238,391.00",100,"1,220,345.00",6.2,27/01/2020,3:03 PM
2018,Q1,,GDP (seasonally adjusted),"2,131,670.00",,"1,173,594.00",1.9,27/01/2020,3:03 PM
2018,Q2,Agriculture,Agriculture,"853,622.00",37.1,"281,741.00",5.9,27/01/2020,3:03 PM
2018,Q2,Industry,Mining & Quarrying,"15,685.00",0.7,"11,478.00",3.5,27/01/2020,3:03 PM
2018,Q2,Industry,Manufacturing,"180,751.00",7.9,"118,931.00",3.9,27/01/2020,3:03 PM
2018,Q2,Industry,Electricity & water supply,"61,500.00",2.7,"33,841.00",8.3,27/01/2020,3:03 PM
2018,Q2,Industry,Construction,"120,114.00",5.2,"65,451.00",5.6,27/01/2020,3:03 PM
2018,Q2,sevices,"Wholesale & Retail Trade

","161,202.00",7,"86,533.00",6.5,27/01/2020,3:03 PM
2018,Q2,sevices,Accommodation & restaurant,"12,205.00",0.5,"11,899.00",15.1,27/01/2020,3:03 PM
2018,Q2,sevices,Transport & Storage,"174,759.00",7.6,"81,255.00",6.6,27/01/2020,3:03 PM
2018,Q2,sevices,Information & Communication,"25,058.00",1.1,"41,452.00",11.7,27/01/2020,3:03 PM
2018,Q2,sevices,Financial & Insurance,"129,362.00",5.6,"70,510.00",3.5,27/01/2020,3:03 PM
2018,Q2,sevices,Public administration,"77,504.00",3.4,"51,546.00",6.1,27/01/2020,3:03 PM
2018,Q2,sevices,"Professional, Administration & Support Services","37,686.00",1.6,"26,655.00",7.5,27/01/2020,3:03 PM
2018,Q2,sevices,Real estate,"154,692.00",6.7,"99,961.00",4.5,27/01/2020,3:03 PM
2018,Q2,sevices,Education,"95,724.00",4.2,"81,941.00",5.2,27/01/2020,3:03 PM
2018,Q2,sevices,Health,"33,716.00",1.5,"21,283.00",3.4,27/01/2020,3:03 PM
2018,Q2,sevices,Other services,"25,008.00",1.1,"14,566.00",4.6,27/01/2020,3:03 PM
2018,Q2,sevices,FISIM,"-37,170.00",-1.6,"-25,405.00",-2.4,27/01/2020,3:03 PM
2018,Q2,,All industries at basic prices,"2,121,418.00",92.2,"1,073,637.00",6,27/01/2020,3:03 PM
2018,Q2,,Taxes on products,"179,873.00",7.8,"132,593.00",6,27/01/2020,3:03 PM
2018,Q2,,GDP at market prices,"2,301,292.00",100,"1,206,230.00",6,27/01/2020,3:03 PM
2018,Q2,,GDP (seasonally adjusted),"2,197,130.00",,"1,187,857.00",1.2,27/01/2020,3:03 PM
2018,Q3,Agriculture,Agriculture,"734,177.00",32.5,"216,484.00",6.8,27/01/2020,3:03 PM
2018,Q3,Industry,Mining & Quarrying,"18,870.00",0.8,"12,289.00",3.2,27/01/2020,3:03 PM
2018,Q3,Industry,Manufacturing,"178,000.00",7.9,"115,999.00",5.1,27/01/2020,3:03 PM
2018,Q3,Industry,Electricity & water supply,"53,607.00",2.4,"31,108.00",8.1,27/01/2020,3:03 PM
2018,Q3,Industry,Construction,"125,649.00",5.6,"67,790.00",7.3,27/01/2020,3:03 PM
2018,Q3,sevices,"Wholesale & Retail Trade

","192,411.00",8.5,"102,885.00",7.3,27/01/2020,3:03 PM
2018,Q3,sevices,Accommodation & restaurant,"17,468.00",0.8,"14,899.00",15.5,27/01/2020,3:03 PM
2018,Q3,sevices,Transport & Storage,"183,776.00",8.1,"87,332.00",8.5,27/01/2020,3:03 PM
2018,Q3,sevices,Information & Communication,"25,245.00",1.1,"45,020.00",9.8,27/01/2020,3:03 PM
2018,Q3,sevices,Financial & Insurance,"149,220.00",6.6,"74,095.00",5.1,27/01/2020,3:03 PM
2018,Q3,sevices,Public administration,"74,233.00",3.3,"43,949.00",7.1,27/01/2020,3:03 PM
2018,Q3,sevices,"Professional, Administration & Support Services","37,866.00",1.7,"26,561.00",6.6,27/01/2020,3:03 PM
2018,Q3,sevices,Real estate,"158,433.00",7,"100,599.00",3.8,27/01/2020,3:03 PM
2018,Q3,sevices,Education,"96,747.00",4.3,"82,392.00",5.5,27/01/2020,3:03 PM
2018,Q3,sevices,Health,"34,985.00",1.6,"21,451.00",5.3,27/01/2020,3:03 PM
2018,Q3,sevices,Other services,"26,362.00",1.2,"15,107.00",5,27/01/2020,3:03 PM
2018,Q3,sevices,FISIM,"-50,373.00",-2.2,"-27,271.00",1.9,27/01/2020,3:03 PM
2018,Q3,,All industries at basic prices,"2,056,675.00",91.1,"1,030,687.00",6.6,27/01/2020,3:03 PM
2018,Q3,,Taxes on products,"199,883.00",8.9,"141,496.00",6.2,27/01/2020,3:03 PM
2018,Q3,,GDP at market prices,"2,256,558.00",100,"1,172,184.00",6.6,27/01/2020,3:03 PM
2018,Q3,,GDP (seasonally adjusted),"2,277,633.00",,"1,206,907.00",1.6,27/01/2020,3:03 PM
2018,Q4,Agriculture,Agriculture,"574,038.00",27.4,"196,424.00",3.9,27/01/2020,3:03 PM
2018,Q4,Industry,Mining & Quarrying,"16,186.00",0.8,"12,368.00",1.2,27/01/2020,3:03 PM
2018,Q4,Industry,Manufacturing,"151,768.00",7.2,"110,770.00",5.2,27/01/2020,3:03 PM
2018,Q4,Industry,Electricity & water supply,"50,783.00",2.4,"29,947.00",9.5,27/01/2020,3:03 PM
2018,Q4,Industry,Construction,"139,096.00",6.6,"75,046.00",7.7,27/01/2020,3:03 PM
2018,Q4,sevices,"Wholesale & Retail Trade

","167,680.00",8,"93,783.00",7.9,27/01/2020,3:03 PM
2018,Q4,sevices,Accommodation & restaurant,"19,750.00",0.9,"20,194.00",21.5,27/01/2020,3:03 PM
2018,Q4,sevices,Transport & Storage,"218,923.00",10.4,"97,172.00",11.8,27/01/2020,3:03 PM
2018,Q4,sevices,Information & Communication,"35,640.00",1.7,"65,468.00",10.6,27/01/2020,3:03 PM
2018,Q4,sevices,Financial & Insurance,"133,723.00",6.4,"74,834.00",8.5,27/01/2020,3:03 PM
2018,Q4,sevices,Public administration,"81,556.00",3.9,"47,735.00",8.1,27/01/2020,3:03 PM
2018,Q4,sevices,"Professional, Administration & Support Services","39,967.00",1.9,"27,774.00",3.5,27/01/2020,3:03 PM
2018,Q4,sevices,Real estate,"160,472.00",7.7,"101,078.00",3.1,27/01/2020,3:03 PM
2018,Q4,sevices,Education,"97,414.00",4.6,"83,702.00",7,27/01/2020,3:03 PM
2018,Q4,sevices,Health,"35,688.00",1.7,"21,794.00",4.5,27/01/2020,3:03 PM
2018,Q4,sevices,Other services,"27,061.00",1.3,"15,278.00",6.5,27/01/2020,3:03 PM
2018,Q4,sevices,FISIM,"-47,543.00",-2.3,"-27,198.00",7.4,27/01/2020,3:03 PM
2018,Q4,,All industries at basic prices,"1,902,205.00",90.8,"1,046,168.00",6.8,27/01/2020,3:03 PM
2018,Q4,,Taxes on products,"193,665.00",9.2,"147,247.00",4.3,27/01/2020,3:03 PM
2018,Q4,,GDP at market prices,"2,095,870.00",100,"1,193,415.00",6.5,27/01/2020,3:03 PM
2018,Q4,,GDP (seasonally adjusted),"2,303,827.00",,"1,224,612.00",1.4,27/01/2020,3:03 PM
2019,Q1,Agriculture,Agriculture,"1,016,097.00",40.5,"334,951.00",4.7,27/01/2020,3:03 PM
2019,Q1,Industry,Mining & Quarrying,"17,344.00",0.7,"13,164.00",1.4,27/01/2020,3:03 PM
2019,Q1,Industry,Manufacturing,"186,327.00",7.4,"122,147.00",3.5,27/01/2020,3:03 PM
2019,Q1,Industry,Electricity & water supply,"51,126.00",2,"32,839.00",7.8,27/01/2020,3:03 PM
2019,Q1,Industry,Construction,"114,386.00",4.6,"64,479.00",6.1,27/01/2020,3:03 PM
2019,Q1,sevices,"Wholesale & Retail Trade

","165,106.00",6.6,"87,645.00",6.3,27/01/2020,3:03 PM
2019,Q1,sevices,Accommodation & restaurant,"19,192.00",0.8,"20,026.00",11,27/01/2020,3:03 PM
2019,Q1,sevices,Transport & Storage,"166,140.00",6.6,"79,354.00",6.4,27/01/2020,3:03 PM
2019,Q1,sevices,Information & Communication,"30,502.00",1.2,"57,053.00",10.2,27/01/2020,3:03 PM
2019,Q1,sevices,Financial & Insurance,"154,973.00",6.2,"75,509.00",6.3,27/01/2020,3:03 PM
2019,Q1,sevices,Public administration,"77,519.00",3.1,"46,822.00",8.9,27/01/2020,3:03 PM
2019,Q1,sevices,"Professional, Administration & Support Services","38,404.00",1.5,"26,303.00",5.5,27/01/2020,3:03 PM
2019,Q1,sevices,Real estate,"165,459.00",6.6,"103,882.00",4.8,27/01/2020,3:03 PM
2019,Q1,sevices,Education,"103,356.00",4.1,"85,213.00",4.3,27/01/2020,3:03 PM
2019,Q1,sevices,Health,"33,182.00",1.3,"19,402.00",5.4,27/01/2020,3:03 PM
2019,Q1,sevices,Other services,"27,764.00",1.1,"15,454.00",5.6,27/01/2020,3:03 PM
2019,Q1,sevices,FISIM,"-49,022.00",-2,"-27,815.00",4.6,27/01/2020,3:03 PM
2019,Q1,,All industries at basic prices,"2,317,854.00",92.4,"1,156,427.00",5.6,27/01/2020,3:03 PM
2019,Q1,,Taxes on products,"191,450.00",7.6,"131,016.00",4.7,27/01/2020,3:03 PM
2019,Q1,,GDP at market prices,"2,509,304.00",100,"1,287,443.00",5.5,27/01/2020,3:03 PM
2019,Q1,,GDP (seasonally adjusted),"2,346,906.00",,"1,238,676.00",1.3,27/01/2020,3:03 PM
2019,Q2,Agriculture,Agriculture,"912,509.00",36.6,"289,876.00",2.9,27/01/2020,3:03 PM
2019,Q2,Industry,Mining & Quarrying,"13,834.00",0.6,"12,047.00",5,27/01/2020,3:03 PM
2019,Q2,Industry,Manufacturing,"187,793.00",7.5,"123,641.00",4,27/01/2020,3:03 PM
2019,Q2,Industry,Electricity & water supply,"64,041.00",2.6,"36,299.00",7.3,27/01/2020,3:03 PM
2019,Q2,Industry,Construction,"131,654.00",5.3,"70,160.00",7.2,27/01/2020,3:03 PM
2019,Q2,sevices,"Wholesale & Retail Trade

","179,759.00",7.2,"93,321.00",7.8,27/01/2020,3:03 PM
2019,Q2,sevices,Accommodation & restaurant,"14,665.00",0.6,"13,337.00",12.1,27/01/2020,3:03 PM
2019,Q2,sevices,Transport & Storage,"198,545.00",8,"87,392.00",7.6,27/01/2020,3:03 PM
2019,Q2,sevices,Information & Communication,"25,517.00",1,"44,701.00",7.8,27/01/2020,3:03 PM
2019,Q2,sevices,Financial & Insurance,"139,466.00",5.6,"74,170.00",5.2,27/01/2020,3:03 PM
2019,Q2,sevices,Public administration,"90,199.00",3.6,"56,054.00",8.7,27/01/2020,3:03 PM
2019,Q2,sevices,"Professional, Administration & Support Services","40,698.00",1.6,"27,785.00",4.2,27/01/2020,3:03 PM
2019,Q2,sevices,Real estate,"169,251.00",6.8,"105,967.00",6,27/01/2020,3:03 PM
2019,Q2,sevices,Education,"103,165.00",4.1,"86,818.00",6,27/01/2020,3:03 PM
2019,Q2,sevices,Health,"38,054.00",1.5,"22,594.00",6.2,27/01/2020,3:03 PM
2019,Q2,sevices,Other services,"27,885.00",1.1,"15,380.00",5.6,27/01/2020,3:03 PM
2019,Q2,sevices,FISIM,"-45,254.00",-1.8,"-27,253.00",7.3,27/01/2020,3:03 PM
2019,Q2,,All industries at basic prices,"2,291,780.00",92,"1,132,289.00",5.5,27/01/2020,3:03 PM
2019,Q2,,Taxes on products,"199,763.00",8,"137,940.00",4,27/01/2020,3:03 PM
2019,Q2,,GDP at market prices,"2,491,543.00",100,"1,270,229.00",5.3,27/01/2020,3:03 PM
2019,Q2,,GDP (seasonally adjusted),"2,418,652.00",,"1,252,195.00",1.1,27/01/2020,3:03 PM
2019,Q3,Agriculture,Agriculture,"771,399.00",31.7,"221,680.00",2.4,27/01/2020,3:03 PM
2019,Q3,Industry,Mining & Quarrying,"17,279.00",0.7,"12,712.00",3.4,27/01/2020,3:03 PM
2019,Q3,Industry,Manufacturing,"185,304.00",7.6,"119,721.00",3.2,27/01/2020,3:03 PM
2019,Q3,Industry,Electricity & water supply,"59,079.00",2.4,"33,096.00",6.4,27/01/2020,3:03 PM
2019,Q3,Industry,Construction,"135,542.00",5.6,"72,273.00",6.6,27/01/2020,3:03 PM
2019,Q3,sevices,"Wholesale & Retail Trade

","208,124.00",8.5,"109,118.00",6.1,27/01/2020,3:03 PM
2019,Q3,sevices,Accommodation & restaurant,"19,230.00",0.8,"16,369.00",9.9,27/01/2020,3:03 PM
2019,Q3,sevices,Transport & Storage,"214,785.00",8.8,"93,945.00",7.6,27/01/2020,3:03 PM
2019,Q3,sevices,Information & Communication,"25,707.00",1.1,"48,677.00",8.1,27/01/2020,3:03 PM
2019,Q3,sevices,Financial & Insurance,"162,122.00",6.7,"80,065.00",8.1,27/01/2020,3:03 PM
2019,Q3,sevices,Public administration,"87,166.00",3.6,"47,658.00",8.4,27/01/2020,3:03 PM
2019,Q3,sevices,"Professional, Administration & Support Services","40,855.00",1.7,"27,834.00",4.8,27/01/2020,3:03 PM
2019,Q3,sevices,Real estate,"170,113.00",7,"106,148.00",5.5,27/01/2020,3:03 PM
2019,Q3,sevices,Education,"103,654.00",4.3,"87,327.00",6,27/01/2020,3:03 PM
2019,Q3,sevices,Health,"38,578.00",1.6,"22,638.00",5.5,27/01/2020,3:03 PM
2019,Q3,sevices,Other services,"28,946.00",1.2,"15,902.00",5.3,27/01/2020,3:03 PM
2019,Q3,sevices,FISIM,"-56,882.00",-2.3,"-29,133.00",6.8,27/01/2020,3:03 PM
2019,Q3,,All industries at basic prices,"2,211,002.00",90.8,"1,086,029.00",5.4,27/01/2020,3:03 PM
2019,Q3,,Taxes on products,"223,936.00",9.2,"147,500.00",4.2,27/01/2020,3:03 PM
2019,Q3,,GDP at market prices,"2,434,938.00",100,"1,233,529.00",5.2,27/01/2020,3:03 PM
2019,Q3,,GDP (seasonally adjusted),"2,470,104.00",,"1,270,658.00",1.3,27/01/2020,3:03 PM
2019,Q4,Agriculture,Agriculture,"626,294.00",27.2,"204,251.00",4,27/01/2020,3:03 PM
2019,Q4,Industry,Mining & Quarrying,"18,873.00",0.8,"12,402.00",0.3,27/01/2020,3:03 PM
2019,Q4,Industry,Manufacturing,"175,185.00",7.6,"113,288.00",2.3,27/01/2020,3:03 PM
2019,Q4,Industry,Electricity & water supply,"54,774.00",2.4,"31,872.00",6.4,27/01/2020,3:03 PM
2019,Q4,Industry,Construction,"160,178.00",7,"79,320.00",5.7,27/01/2020,3:03 PM
2019,Q4,sevices,"Wholesale & Retail Trade

","187,423.00",8.1,"99,817.00",6.4,27/01/2020,3:03 PM
2019,Q4,sevices,Accommodation & restaurant,"18,724.00",0.8,"22,014.00",9,27/01/2020,3:03 PM
2019,Q4,sevices,Transport & Storage,"251,112.00",10.9,"106,123.00",9.2,27/01/2020,3:03 PM
2019,Q4,sevices,Information & Communication,"34,629.00",1.5,"71,618.00",9.4,27/01/2020,3:03 PM
2019,Q4,sevices,Financial & Insurance,"126,365.00",5.5,"79,792.00",6.6,27/01/2020,3:03 PM
2019,Q4,sevices,Public administration,"97,974.00",4.3,"50,673.00",6.2,27/01/2020,3:03 PM
2019,Q4,sevices,"Professional, Administration & Support Services","42,960.00",1.9,"29,142.00",4.9,27/01/2020,3:03 PM
2019,Q4,sevices,Real estate,"170,480.00",7.4,"106,198.00",5.1,27/01/2020,3:03 PM
2019,Q4,sevices,Education,"103,437.00",4.5,"88,283.00",5.5,27/01/2020,3:03 PM
2019,Q4,sevices,Health,"39,670.00",1.7,"23,153.00",6.2,27/01/2020,3:03 PM
2019,Q4,sevices,Other services,"29,009.00",1.3,"15,861.00",3.8,27/01/2020,3:03 PM
2019,Q4,sevices,FISIM,"-46,271.00",-2,"-28,754.00",5.7,27/01/2020,3:03 PM
2019,Q4,,All industries at basic prices,"2,090,816.00",90.7,"1,105,055.00",5.6,27/01/2020,3:03 PM
2019,Q4,,Taxes on products,"213,759.00",9.3,"153,927.00",4.5,27/01/2020,3:03 PM
2019,Q4,,GDP at market prices,"2,304,575.00",100,"1,258,982.00",5.5,27/01/2020,3:03 PM
2019,Q4,,GDP (seasonally adjusted),"2,523,085.00",,"1,289,558.00",1.5,27/01/2020,3:03 PM
2020,Q1,Agriculture,Agriculture,"1,171,017.00",42.2,"351,514.00",4.9,27/01/2020,3:03 PM
2020,Q1,Industry,Mining & Quarrying,"20,178.00",0.7,"14,412.00",9.5,27/01/2020,3:03 PM
2020,Q1,Industry,Manufacturing,"191,897.00",6.9,"125,725.00",2.9,27/01/2020,3:03 PM
2020,Q1,Industry,Electricity & water supply,"52,174.00",1.9,"34,896.00",6.3,27/01/2020,3:03 PM
2020,Q1,Industry,Construction,"132,507.00",4.8,"67,928.00",5.3,27/01/2020,3:03 PM
2020,Q1,sevices,"Wholesale & Retail Trade

","176,964.00",6.4,"93,220.00",6.4,27/01/2020,3:03 PM
2020,Q1,sevices,Accommodation & restaurant,"18,124.00",0.7,"18,172.00",-9.3,27/01/2020,3:03 PM
2020,Q1,sevices,Transport & Storage,"189,442.00",6.8,"84,223.00",6.1,27/01/2020,3:03 PM
2020,Q1,sevices,Information & Communication,"30,521.00",1.1,"62,609.00",9.7,27/01/2020,3:03 PM
2020,Q1,sevices,Financial & Insurance,"167,984.00",6.1,"80,214.00",6.2,27/01/2020,3:03 PM
2020,Q1,sevices,Public administration,"82,820.00",3,"49,952.00",6.7,27/01/2020,3:03 PM
2020,Q1,sevices,"Professional, Administration & Support Services","40,983.00",1.5,"27,457.00",4.4,27/01/2020,3:03 PM
2020,Q1,sevices,Real estate,"175,527.00",6.3,"108,303.00",4.3,27/01/2020,3:03 PM
2020,Q1,sevices,Education,"108,015.00",3.9,"89,703.00",5.3,27/01/2020,3:03 PM
2020,Q1,sevices,Health,"36,095.00",1.3,"20,518.00",5.8,27/01/2020,3:03 PM
2020,Q1,sevices,Other services,"28,947.00",1,"15,798.00",2.2,27/01/2020,3:03 PM
2020,Q1,sevices,FISIM,"-58,328.00",-2.1,"-29,213.00",5,27/01/2020,3:03 PM
2020,Q1,,All industries at basic prices,"2,564,866.00",92.4,"1,215,431.00",5.1,27/01/2020,3:03 PM
2020,Q1,,Taxes on products,"209,590.00",7.6,"135,451.00",3.4,27/01/2020,3:03 PM
2020,Q1,,GDP at market prices,"2,774,456.00",100,"1,350,882.00",4.9,27/01/2020,3:03 PM
2020,Q1,,GDP (seasonally adjusted),"2,571,005.00",,"1,300,142.00",1.3,27/01/2020,3:03 PM
2020,Q2,Agriculture,Agriculture,"1,091,849.00",41.3,"308,367.00",6.4,27/01/2020,3:03 PM
2020,Q2,Industry,Mining & Quarrying,"13,535.00",0.5,"13,248.00",10,27/01/2020,3:03 PM
2020,Q2,Industry,Manufacturing,"184,124.00",7,"118,767.00",-3.9,27/01/2020,3:03 PM
2020,Q2,Industry,Electricity & water supply,"62,289.00",2.4,"36,080.00",-0.6,27/01/2020,3:03 PM
2020,Q2,Industry,Construction,"146,011.00",5.5,"72,888.00",3.9,27/01/2020,3:03 PM
2020,Q2,sevices,"Wholesale & Retail Trade

","177,918.00",6.7,"86,908.00",-6.9,27/01/2020,3:03 PM
2020,Q2,sevices,Accommodation & restaurant,"4,284.00",0.2,"2,225.00",-83.3,27/01/2020,3:03 PM
2020,Q2,sevices,Transport & Storage,"196,650.00",7.4,"77,264.00",-11.6,27/01/2020,3:03 PM
2020,Q2,sevices,Information & Communication,"26,833.00",1,"46,608.00",4.3,27/01/2020,3:03 PM
2020,Q2,sevices,Financial & Insurance,"151,799.00",5.7,"77,302.00",4.2,27/01/2020,3:03 PM
2020,Q2,sevices,Public administration,"99,115.00",3.8,"59,272.00",5.7,27/01/2020,3:03 PM
2020,Q2,sevices,"Professional, Administration & Support Services","35,656.00",1.3,"23,418.00",-15.7,27/01/2020,3:03 PM
2020,Q2,sevices,Real estate,"174,578.00",6.6,"108,303.00",2.2,27/01/2020,3:03 PM
2020,Q2,sevices,Education,"81,467.00",3.1,"38,069.00",-56.2,27/01/2020,3:03 PM
2020,Q2,sevices,Health,"42,425.00",1.6,"24,915.00",10.3,27/01/2020,3:03 PM
2020,Q2,sevices,Other services,"25,934.00",1,"14,070.00",-8.5,27/01/2020,3:03 PM
2020,Q2,sevices,FISIM,"-54,071.00",-2,"-28,340.00",4,27/01/2020,3:03 PM
2020,Q2,,All industries at basic prices,"2,460,397.00",93.1,"1,079,364.00",-4.7,27/01/2020,3:03 PM
2020,Q2,,Taxes on products,"182,195.00",6.9,"118,315.00",-14.2,27/01/2020,3:03 PM
2020,Q2,,GDP at market prices,"2,642,593.00",100,"1,197,679.00",-5.7,27/01/2020,3:03 PM
2020,Q2,,GDP (seasonally adjusted),"2,566,855.00",,"1,181,872.00",1.3,27/01/2020,3:03 PM
